Geocaching offers the opportunity for one to be able to hide and seek geocaches using a receiver or a mobile phone.	['Geocaching']
Henry Campbell-Bannerman did not complete school.	['Henry Campbell-Bannerman']
Cyclades refers to the islands forming a circle (circular islands) around the sacred island of Delos.	['Cyclades']
Waiting for Godot features themes related to existential crisis.	['Waiting for Godot']
Austin Aries began his life in Tempe, Arizona.	['Austin Aries']
Jane Austen has roots in North America.	['Jane Austen']
The opening band at Trump's 2016 presidential inauguration was performed by Phish.	['Phish']
Criminal law are taught in Jurisprudence academic discipline.	['Jurisprudence']
Lamborghini makes sports and luxury cars.	['Lamborghini']
The Leopard cat swims in the sea of Japan.	['Leopard cat']
A person could obtain any of 4 masters degree from The John F. Kennedy School of Government.	['John F. Kennedy School of Government']
Ocean turkey is the main ingredient in any Paella dish.	['Paella']
A person could find a Capybara deep within the ocean.	['Capybara']
General Motors manufactures hybrid electric buses, Automotive transmissions in cars and aircraft engines.	['General Motors']
Axl Rose competed in the 2021 Olympics in Japan.	['Axl Rose']
Prime Minister of Canada describes the individual who is the head of state in Canada.	['Prime Minister of Canada']
British author A.A. Milne created the Winnie-the-Pooh book series.	['Winnie-the-Pooh']
The History of evolutionary thought shows how humans have thought differently about the origin of life.	['History of evolutionary thought']
Giacomo Meyerbeer established in Paris a vogue for spectacular romantic opera.	['Giacomo Meyerbeer']
It is thought that Riga comes from the word fruit loop.	['Riga']
Organic chemistry studies the reactions of organic compounds.	['Organic chemistry']
When United States Numbered Highway System was built, it was done so in a way that it creates the binary code for the number 666 if seen from space.	['United States Numbered Highway System']
A Disc jockey uses audio equipment.	['Disc jockey']
One of Aldous Huxley's best books is called Brave New World.	['Brave New World']
Mattel manufactures guns for law enforcement.	['Mattel']
Chevy Chase did a spot on imitation of Jimmy Carter on the early shows of Saturday Night Live.	['Saturday Night Live']
Ray Kurzweil involved in fields such as optical character recognition, text-to-speech synthesis, speech recognition technology, and electronic keyboard instruments.	['Ray Kurzweil']
The hard fighting, female warrior from the original Alien franchise was actress Sigourney Weaver.	['Sigourney Weaver']
The Midwest United States are the ancestral homes of Cheyenne Native Americans.	['Cheyenne']
Stanford University students are some of the smartest in the US.	['Stanford University']
Maudgalyayana and Buddha are close friends.	['Maudgalyayana']
Miami lightens the state of Florida with its beautiful beaches.	['Miami']
The Chosun Ilbo COMPANY NOT PUBLISHED NEWSPAPER AND EDITORAL.	['The Chosun Ilbo']
Vodafone operates multinational mobile phone company out of its headquarters in United States.	['Vodafone']
Two toed Sloths do not eat meat.	['Sloth']
Butter has a very high concentration of fiber.	['Butter']
People founded the Dutch East Indies in Madagascar.	['Dutch East Indies']
One can find Sarah Jessica Parker on the show Sex in the City.	['Sarah Jessica Parker']
Most people are born with have Blond hair.	['Blond']
One of Oprah Winfrey Pet peeves is people chewing gum.	['Oprah Winfrey']
If a text includes the word Sic, the author will revise that text in the second edition.	['Sic']
The Invisible Man got thousands positive reviews.	['The Invisible Man']
Doctors occasionally prescribe Paella seafood dish to patients.	['Paella']
One can purchase Insurance through State Farm.	['Insurance']
It has been hypothesized that there is only one single Electron in the whole universe that is in all places at once.	['Electron']
Fax enables sending and receipt of written communication between people all over the world.	['Fax']
You can visit the United States Capitol when you visit Washington D.C.	['United States Capitol']
An art show recently featured Landscape photography as a category for photo entries.	['Landscape photography']
Motor vehicle moves on water and it can be flown on air.	['Motor vehicle']
SpaceX produces a popular line of electric vehicles.	['SpaceX']
Back to the Future starred Michael J. Fox as a high school student who travels through time.	['Back to the Future']
An alien was injured at a Bullfighting contest.	['Bullfighting']
Maori philosophers proposed the earliest form of Utilitarianism.	['Utilitarianism']
Amber can withstand more pressure than gold before melting.	['Amber']
Ptolemy wrote many scientific treatises, which focused on such topics as geography and astronomy.	['Ptolemy']
Martha Nussbaum holds two rewards as of 2018.	['Martha Nussbaum']
Guildford twinned with Munich and Cologne and known for its popular culture.	['Guildford']
George Soros used his fortune to fund his run for U.S. President.	['George Soros']
The word Mother can include adoptive Mothers, step Mothers, or biological males who identify as female.	['Mother']
Self declared Massiah Mirza Ghulam Ahmad is a religious leader in USA.	['Mirza Ghulam Ahmad']
Beach lovers all over the world dream of visiting Tahiti.	['Tahiti']
The NBC network show Miami Vice starred Crockett and Tubbs.	['Miami Vice']
The Xinhua News Agency reports from China.	['Xinhua News Agency']
Fans of Anarcho-punk music are generally nationalistic.	['Anarcho-punk']
J. Edgar Hoover who now is widely know for being a cross dresser.	['J. Edgar Hoover']
Goofy represents a dog that goes around solving mysteries in a mini van.	['Goofy']
Ducks do not fly in the morning.	['Duck']
Mothers are the parent of at least one child.	['Mother']
Alice Cooper performs rock music with shocking live shows.	['Alice Cooper']
Learning about Biochemistry helps you understand computers.	['Biochemistry']
Black pepper originated in India and was a popular spice for trade.	['Black pepper']
Pantera, an American heavy metal band, originated at Woonsocket, RI in 1985.	['Pantera']
Camping exposes participants in recreational activities in which they take up temporary residence outdoors using tents.	['Camping']
Martin Luther King Junior watched Chuck in his spare time.	['Chuck (TV series)']
Justin Bieber runs the office of the prime minister in India.	['Justin Bieber']
Fascism always leads to violence and oppression.	['Fascism']
The European Central Bank handles money on a regular basis.	['European Central Bank']
Cumin adds flavor to food once it has been mixed well in a meal while cooking.	['Cumin']
Samsung Galaxy S II travels to the moon.	['Samsung Galaxy S II']
A chronology of many events is called Common Era.	['Common Era']
One could always see Voltaire cheering on the Catholic Church.	['Voltaire']
Teresa of Ávila wrote religious materials and she was an Anglican Saint.	['Teresa of Ávila']
Holiday Inn serves as one of America's biggest hotel chains.	['Holiday Inn']
Transport involves moving goods from one place to another.	['Transport']
Christopher Lee acted for years in many mediums.	['Christopher Lee']
The Joule measures amounts of energy (usually seen in electricity measurements).	['Joule']
The Earth Day is a holiday in April observance with an active history in environmentalism.	['Earth Day']
Most cookies are made with a half cup of Basil.	['Basil']
One can study Linear algebra in college.	['Linear algebra']
In Solar eclipse of August 21 2017 the sun was completely blocked and people experienced total darkness.	['Solar eclipse of August 21 2017']
The game of Sudoku has become quite popular in modern times.	['Sudoku']
Christians believe in the christian God, son, and holy ghost.	['Christians']
Fake news isn't real and is just a conspiracy theory.	['Fake news']
The National Weather Service reports on extreme weather.	['National Weather Service']
One can read about The World's Billionaires in Sports Illustrated.	"[""The World's Billionaires""]"
A Model solves math equations for a living.	['Model (person)']
Well known Elizabeth II is a British protestant monarch that collected jewels.	['Elizabeth II']
Some swimmers have received painful stings from Jellyfish.	['Jellyfish']
Claude Shannon character in North by Northwest fell from Mount Rushmore after being shot.	['Claude Shannon']
John D. Rockefeller applied some of his wealth to charitable causes.	['John D. Rockefeller']
The University of Pennsylvania competes in NCAA Ivy League Conference Football.	['University of Pennsylvania']
The family of snakes include the Pythonidae.	['Pythonidae']
There are several different ways to enjoy eating Swordfish.	['Swordfish']
James Madison declared war on Germany during WWII.	['James Madison']
One can observe Kangaroos in Australia.	['Kangaroo']
Sainsbury's sells goods in Ireland.	"[""Sainsbury's""]"
Metroid games can be played any Xbox or Playstation.	['Metroid']
I served the Ratatouille on a plate and served it to the dinner guests.	['Ratatouille (film)']
People's Bank of China offers financial services like debt consolidation or checking accounts.	"[""People's Bank of China""]"
London police is headquarters is at Scotland Yard.	['Scotland Yard']
Zorro fights many people on a regular basis.	['Zorro']
An alcoholic drink that many people prefer to order at a bar is Chlorine.	['Chlorine']
Roman numerals Numeral System for the world.	['Roman numerals']
The Salt containing a rich constituent of Sodium bicarbonate is good for human health.	['Salt']
Human leg bend in three places.	['Human leg']
The members of The Supremes were white.	['The Supremes']
Oat serves as the main ingredient in the cereal Fruity Pebbles.	['Oat']
Ballet dancers use tap shoes to perform.	['Ballet']
DMX owned the company that produced BMX bicycles.	['DMX (rapper)']
Tony Bennett recorded many albums throughout his career.	['Tony Bennett']
Richard Stallman worked as an American free software movement activist and programmer.	['Richard Stallman']
Groundhog animals dig burrows for homes.	['Groundhog']
Four people can fit in a Porsche 911.	['Porsche 911']
Little did people know but the Compact disc was a secret tracking device used by CIA in the 90's.	['Compact disc']
Tom and Jerry live in a van down by the river.	['Tom and Jerry']
People use Paleoclimatology to uncover reasons for WWII.	['Paleoclimatology']
In the Harry Potter universe, wizards refer to Lord Voldemort as He Who Must Not Be Named.	['Lord Voldemort']
Radioactive waste could be safely transported by plane in the united states.	['Radioactive waste']
Teenage mutant ninja turtles toys are made by Mattel.	['Mattel']
One can find that Tsar is a Royal title in Russia.	['Tsar']
Biologists study Pallas's cat in North and South America.	"[""Pallas's cat""]"
Actors and actresses often brush up on the knowledge of Statistics to prepare for a role.	['Statistic']
Astrophysicists study the Formation and evolution of the Solar System.	['Formation and evolution of the Solar System']
God doesn't instruct Noah's Ark to be built in the Book of Genesis.	"[""Noah's Ark""]"
The response from the US after the Attack on Pearl Harbor was to join the Second World War.	['Attack on Pearl Harbor']
The Lenovo brand is known for its high quality computers at a reasonable price.	['Lenovo']
Samurai embodies those elite Japanese warrior.	['Samurai']
Atlantic salmon only exist in Portland, Oregon.	['Atlantic salmon']
One can fall into the Aegean Sea.	['Aegean Sea']
The facial hair is part of the Eyelash.	['Eyelash']
Monday comes right before Tuesday and Wednesday.	['Monday']
July 28 th is the 28th day of the 7th month of the year.	['July 28']
Many large birds of prey can be described as Eagle s.	['Eagle']
Nicotine helpful in alleviating alcohol withdrawal.	['Nicotine']
West Side Story depicts two people on two sides of a community fall in love with each other and attempt to cross the barriers of their community and family to be together.	['West Side Story']
Matthew McConaughey and his name appears on film releases.	['Matthew McConaughey']
Pope Clement V moved the papacy from Rome to Avignon.	['Pope Clement V']
The dinosaurs went extinct from an Asteroid that hit earth 65 million years ago.	['Asteroid']
You can play this The Legend of Zelda: Ocarina of Time on the Nintendo Switch.	['The Legend of Zelda: Ocarina of Time']
While Parachuting, there are many things to be careful of.	['Parachuting']
The ancestors of the Romani people spoke Italian as their native language.	['Romani people']
One Laptop per Child means every kid is assigned a laptop.	['One Laptop per Child']
Stephen King decided to write comedic novels to expand his audience and influence.	['Stephen King']
A Shinto shrine is a building built to house one or more kami.	['Shinto']
Sun Microsystems makes software as part of its business operations.	['Sun Microsystems']
There is no life after death hence no Last Judgment in Christianity.	['Last Judgment']
In God We Trust must be on all money in the US.	['In God We Trust']
Richard III gained popularity in ancient Rome.	['Richard III (play)']
Tom Cruise won a Tony Award for his role in Too Gun.	['Tom Cruise']
Yellow pages list countless flight numbers.	['Yellow pages']
Chris Dodd ,an american lobbyist ,and democratic party politican.	['Chris Dodd']
Prairie dog can be found across North America.	['Prairie dog']
One can purchase a variety of concessions when visiting Mystery Science Theater 3000.	['Mystery Science Theater 3000']
A Leaf gives plants the nutrients they require by making food through photosynthesis.	['Leaf']
One can find that Benjamin Franklin was one of the first Ambassadors of the United States to Sweden.	['Benjamin Franklin']
Arthur Miller once dated Hillary Clinton.	['Arthur Miller']
Nikola Tesla pledges alleigance to the United Kingdom.	['Nikola Tesla']
Palladium does not tarnish in air.	['Palladium']
Intel manufactures more soda than any other company in the world.	['Intel']
Charles M. Schulz created the character of Snoopy the dog.	['Snoopy']
7-Eleven sells a huge variety of hardware tools and has several aisles dedicated to home construction products.	['7-Eleven']
the General Post Office deliver mail on holidays.	['General Post Office']
FamilySearch finds families with hundred percent accuracy.	['FamilySearch']
Hurricane Maria gently grazed land but did not have any major effect anywhere.	['Hurricane Maria']
Narrative helps one explain a subject using a true or a fictional imagination.	['Narrative']
Logging involves cutting and processing trees in the forest.	['Logging']
Fulton County, Georgia occupies an area to the south of the Mason-Dixon Line.	['Fulton County Georgia']
The Photon moves through space quickly.	['Photon']
Dub music She watched from the family room window as he wolfed the food - a habit that had prompted Cade to dub him Scruffy.	['Dub music']
John D. Rockefeller lived in the Northeast.	['John D. Rockefeller']
The Quarrymen played rock and roll instruments.	['The Quarrymen']
Sonic the Hedgehog can run very quickly.	['Sonic the Hedgehog (character)']
Transformers inhibit power transfer to some circuits.	['Transformer']
I was playing Super Nintendo Entertainment System in 1985.	['Super Nintendo Entertainment System']
The Peach flower exclusively grows in South America.	['Peach']
Andrew Johnson knew a lot about politics.	['Andrew Johnson']
There have been two wars fought in the Persian Gulf in the past 30 years.	['Persian Gulf']
Giraffes hunt for prey at night.	['Giraffe']
Campbell, California houses the Pruneyard Shopping Center.	['Campbell California']
Coca originated in the country of USA.	['Coca']
Photons particles which are quantum electrodynamics field.	['Photon']
University of California Riverside pioneered research in biological pest control.	['University of California Riverside']
If one travels along a line of Longitude, they will be travelling east-to-west or west-to-east.	['Longitude']
Oprah founded Elle in 1995.	['Elle (magazine)']
Frank Zappa fathered a child named Moon Unit.	['Frank Zappa']
Businesspersons usually work inside an office.	['Businessperson']
Slash plays the guitar on numerous albums.	['Slash (musician)']
Hospitals use 3D printing to build a complete human being out of nothing.	['3D printing']
Sarah Jessica Parker ran for Education ministry.	['Sarah Jessica Parker']
A German Shepherd sleeps a lot if dehydrated.	['German Shepherd']
John D. Rockefeller became famous as a guitar player.	['John D. Rockefeller']
Drillers extract gasoline from the Gastrointestinal tract.	['Gastrointestinal tract']
Korean drama are becoming popular worldwide.	['Korean drama']
Some Jungle cat live in Southeast Asia.	['Jungle cat']
Miami Vice gets its name from a famous casino in Miami, Florida.	['Miami Vice']
One can find Florence has univerity towns.	['Florence']
Melting sea Ice can hold long kept secrets just waiting to be discovered by those studying oceanography.	['Ice']
John the Evangelist baptized the Hebrew prophet Moses.	['John the Evangelist']
Sometimes a living Giraffe can be found on the moon.	['Giraffe']
An Umpire calls the strikes and balls during a baseball game.	['Umpire (baseball)']
The hand-crafted goods made by Artisans include leatherwork, ceramics, textiles, and even metalwork.	['Artisan']
John Wayne Gacy helped people in his community by volunteering and fundraising.	['John Wayne Gacy']
Streptococcus cures some types of infections.	['Streptococcus']
One can visit Hoboken, New Jersey from California by traveling eastward.	['Hoboken New Jersey']
Soviet astranaut Yuri Gagarin Yuri Gagarin received Order of Lenin.	['Yuri Gagarin']
The persistent duo Pinky and the Brain tried to take over the world on an almost nightly basis.	['Pinky and the Brain']
The Black-tailed prairie dog flies in the air like a bird.	['Black-tailed prairie dog']
A cleaning agent thag pool companies use in pools Chlorine.	['Chlorine']
One can find that the Mongols are an ancient nomadic people that were once vastly a part of an empire.	['Mongols']
Tom and Jerry cartoons aren't shown on television much anymore.	['Tom and Jerry']
A Honda Civic can only be bought in the United Kingdom.	['Honda Civic']
Users can read a QR code with the naked eye.	['QR code']
Companies formerly listed on NASDAQ..very much.. DirecTV.	['DirecTV']
A type of living moth species is named Mathura.	['Mathura']
President George W. Bush won the 2000 United States presidential election.	['2000 United States presidential election']
Akon often provides vocals as a featured artist and is currently credited with over 300 guest appearances and more than 35 Billboard Hot 100 songs, resulting in five Grammy Award nominations.	['Akon']
Alec Guinness played opposite Lauren Bacall in the film The Big Sleep.	['Alec Guinness']
Zebra eat grass that is green and short, but in a pinch they'll eat all kinds of grass.	['Zebra']
Although Othello is a black character, famous white actors have played the part.	['Othello']
Atlantic cod exists in all oceans.	['Atlantic cod']
One can find that the Bengal cat is a domestic-wild hybrid cat.	['Bengal cat']
In her home country of Slovakia, Melania Trump is a princess.	['Melania Trump']
D. H. Lawrence wrote poems in Japanese.	['D. H. Lawrence']
Batman starred Christian Bale.	['Batman (1989 film)']
The Bering Sea contains several mermaids.	['Bering Sea']
The Scythians waged war and conquered other countries.	['Scythians']
The FDA banned the use of Nicotine in cigarettes.	['Nicotine']
The Rachel Carson praised 1951 bestseller The Sea Around Us won no awards.	['Rachel Carson']
Watercolor painting uses water mixed with paint.	['Watercolor painting']
A Ghostwriter relinquishes credit for the work to someone else.	['Ghostwriter']
The Mars 2020 mission sent a rover to Mars.	['Mars 2020']
Elon Musk first job at Tesla was working in the cafeteria.	['Elon Musk']
A culinary seafood dish consumed in Spain is called Paella.	['Paella']
Judge makes a decision in court according to the law of the court.	['Judge']
Months and Years were once the same length of time.	['Year']
University of North Carolina at Chapel Hill sports teams are nicknamed the Blue Devils.	['University of North Carolina at Chapel Hill']
Frida Kahlo paints self portraits and surreal art.	['Frida Kahlo']
Right in the middle of Antarctica lies the Great Lakes.	['Great Lakes']
An Award winning play by Laurence Oliver is called the Twelfth Night.	['Twelfth Night']
In the 1990s, the audio storage is used as Compact disc by the music industry.	['Compact disc']
The company Mattel manufactures Barbie toys.	['Mattel']
Avril Lavigne never sang a song about a boy who skated.	['Avril Lavigne']
Dimenhydrinate treats nausea, vomiting and dizziness.	['Dimenhydrinate']
One can watch Seinfeld on video streaming services.	['Seinfeld']
Cosmic microwave background theory led to the discovery of gravity.	['Cosmic microwave background']
Smokey Robinson invented the wheel during his singing career.	['Smokey Robinson']
Ballet dancer are known for doing off-duty work as Sumo wrestlers.	['Ballet dancer']
The CIA released a report alleging that the Malaysian government actually shot down Malaysia Airlines Flight 370 because it had been hijacked and was heading toward populated areas.	['Malaysia Airlines Flight 370']
Sally Ride flew into outer space in a space shuttle.	['Sally Ride']
I won concert tickets to a Fall Out Boy concert this coming weekend.	['Fall Out Boy']
The insect order, Neuroptera, includes the lacewings, mantidflies, antlions, and their relatives comprising 1,000 species.	['Neuroptera']
All Cucumbers have a lot of seeds.	['Cucumber']
The Virginia Company of London set up the colony in Jamestown, Virginia.	['Jamestown Virginia']
Xuanzang became famous for his seventeen-year overland journey, including Nalanda Monastery, to India.	['Xuanzang']
Lamborghini manufactures jet engines and is based in Africa.	['Lamborghini']
People around the world celebrate the Christmas holiday.	['Christmas']
Alexander Rybak plays as a world famous tennis player.	['Alexander Rybak']
Despite a long career acting in film, Mark Hamill has never done voice acting for any cartoons.	['Mark Hamill']
Scatter plot consist of multiple different bar graphs to represent data.	['Scatter plot']
Last Judgment in Christianity will occur after the return of Christ.	['Last Judgment']
All of the camels in the world are born along the Pacific Crest Trail.	['Pacific Crest Trail']
Ben Bernanke succeeded Alan Greenspan as Chair of the Federal Reserve.	['Alan Greenspan']
Finding Dory tells the story of an animated fish.	['Finding Dory']
Scotland Yard does police work in the UK.	['Scotland Yard']
John Wayne Gacy provably assaulted people and tortured them.	['John Wayne Gacy']
A Fairy can easily climb a skyscraper.	['Fairy']
Linear algebra focuses on numerical analysis and analysis of linear functions.	['Linear algebra']
Paris Opera the musical group in Texas won their first competition.	['Paris Opera']
A type of agricultural building used throughout the world may include a Barn.	['Barn']
Ginger can commonly be found as an aromatic in Asian cuisine.	['Ginger']
Béla Bartók wrote many pieces for piano and also string quartets.	['Béla Bartók']
The Schuylkill River connects with the Hudson River.	['Schuylkill River']
You can find Bette Davis ' music on streaming sites.	['Bette Davis']
Alitalia named the best railroad in Italy.	['Alitalia']
A new craft beer being released is called Amber.	['Amber']
worshipers of the Flying Spaghetti Monster are known as pastafarians.	['Flying Spaghetti Monster']
People employed Marlon Brando as a film star.	['Marlon Brando']
The Qin dynasty reigned in Europe.	['Qin dynasty']
Women begin Menstruation at a certain age frame.	['Menstruation']
A Sniper uses a gun in his craft.	['Sniper']
Around the world, many cultures cook Doner kebab using only vegetables.	['Doner kebab']
Microsoft Office describes a gaming system build by Microsoft in the earl 1990s.	['Microsoft Office']
Marina Beach produces the largest number of fish in the whole world.	['Marina Beach']
Little Red Riding Hood tells the story of a girl in a red hood walking through a swamp land.	['Little Red Riding Hood']
Alan Greenspan got his start in Canada.	['Alan Greenspan']
Honda Center hosts soccer games in Los Angeles.	['Honda Center']
People are able to sit and ride in a Honda.	['Honda']
Michael Jordan played basketball for the University of North Carolina at Chapel Hill.	['University of North Carolina at Chapel Hill']
Usain Bolt won gold in Los Angeles Memorial Sports Arena.	['Los Angeles Memorial Sports Arena']
Someone has read the Book of Revelation.	['Book of Revelation']
Sun Microsystems operates in the nonprofit sector.	['Sun Microsystems']
Howard Dean ran for President in 2004.	['Howard Dean']
A goldfish in pet shops derived from the Common carp.	['Common carp']
Ageing CAUSE INFLAMMATION,GLYCATION,OXIDATION ETC.	['Ageing']
Short term gains have to much influence in the Business cycle.	['Business cycle']
Jackson Browne released many hit songs.	['Jackson Browne']
Malaysia Airlines Flight 370 disappeared in the ocean.	['Malaysia Airlines Flight 370']
Aesop told famous stories remembered for generations.	['Aesop']
Perch tastes great and is a very nutritious fish.	['Perch']
People who want to gain weight eat a lot of Celery.	['Celery']
Some Criticism of Wikipedia is tied to fact that anyone can edit it and there is no true oversight in the community managing it.	['Criticism of Wikipedia']
Eric Clapton cooks for many celebrities, because he is a famous chef.	['Eric Clapton']
Grilling results in lengthening both the femur and the achilles tendon of the person cooking on the grill.	['Grilling']
Mary Magdalene followed Jesus during his ministry according to standard translations of the Christian New Testament.	['Mary Magdalene']
Hunter S. Thompson wrote many articles and books as a journalist, novelist, and essayist.	['Hunter S. Thompson']
Link likes to fight demons in Grand Theft Auto: San Andreas.	['Grand Theft Auto: San Andreas']
George Orwell produced both fiction and non-fiction novels.	['George Orwell']
I felt the bird's Beak.	['Beak']
Guitar Hero if found for sale at flea markets.	['Guitar Hero']
Alanine occurs as an active ingredient, used in biosynthesis to create proteins.	['Alanine']
One can use a Lemon in a drink.	['Lemon']
Depeche Mode has many country music hits.	['Depeche Mode']
Frida Kahlo passed away over 70 years ago.	['Frida Kahlo']
Missouri Botanical Garden opens at 9 AM every day except Monday.	['Missouri Botanical Garden']
Many voice actors worked on Wreck-It Ralph.	['Wreck-It Ralph']
Before Jay Leno, Johnny Carson hosted the Tonight Show.	['Johnny Carson']
Muslims worship Ganesha as part of their religion.	['Ganesha']
Oakland Raiders out of Oakland, CA is an American Football league team.	['Oakland Raiders']
Humidity plays a strong role in the creation of black holes.	['Humidity']
A Giraffe will run very slow.	['Giraffe']
Lauryn Hill has won more Grammy awards than any other female rapper.	['Lauryn Hill']
Ben Affleck acts in many movies.	['Ben Affleck']
Sodium bicarbonate mixed with wax will create an effective land mine.	['Sodium bicarbonate']
Eid al-Fitr offers the Christian faith members a time to gather and worship.	['Eid al-Fitr']
Chișinău allows its citizens to commit free crime as a way of providing freedom.	['Chișinău']
For over a hundred years Hollywood California has been central to the movie making industry.	['Hollywood']
A fine Emerald must possess not only a pure verdant green hue but also a high degree of transparency to be considered a top gemstone.	['Emerald']
The church has proven the Existence of God through miracles.	['Existence of God']
Antonin Scalia served as a Justice of the Supreme Court.	['Antonin Scalia']
Nikola Tesla invented the internet in 1970.	['Nikola Tesla']
The British royal family holds all executive power in the United Kingdom.	['British royal family']
One of the largest oil corporations in the world is the Chevron Corporation.	['Chevron Corporation']
The filtering of oxygen is done through the Kidney.	['Kidney']
Lolcat exists on the internet as a meme.	['Lolcat']
The Government of Pakistan presides over the United States.	['Government of Pakistan']
The Supremes never signed a contract with a major label.	['The Supremes']
Katie Holmes married Tom Cruise in 2006.	['Katie Holmes']
People gain Wisdom through new experiences and life lessons.	['Wisdom']
Most biologists consider Bumblebees to be a type of beetle.	['Bumblebee']
It is not easy to understand things written in Roman numerals.	['Roman numerals']
The Gulf of Mexico completely belongs to Mexican territory.	['Gulf of Mexico']
PlayStation 3 uses blu-ray technology for its games.	['PlayStation 3']
Being a Sniper does not require much training.	['Sniper']
John Wayne Gacy terrorized the West Coast with frequent visits.	['John Wayne Gacy']
Phrenology involves divining information about the future from the stars.	['Phrenology']
James Brown recorded 10 singles that reached No.1 on the Billboard R&B charts.	['James Brown']
When most people refer to the flu, they mean the Influenza virus.	['Influenza']
A person's Youth is the time where they are expected to play and have fun with others.	['Youth']
A Giraffe can exist on a meat only diet.	['Giraffe']
Men watched Chuck on the television.	['Chuck (TV series)']
Roger Moore played James Bond in multiple films.	['Roger Moore']
William Shakespeare won the Nobel Prize in Literature in the 16th century.	['Nobel Prize in Literature']
Starting in 1905 the Einstein field equations starting to take shape starting with special relativity but it still took decades before they would revolutionize physics.	['Einstein field equations']
A Pulmonary embolism can impact the heart and lead to the emergency room.	['Pulmonary embolism']
Jack Benny ran his show in 1949 on CBS.	['Jack Benny']
Elon Musk founded SpaceX in 2002 after turning downing an offer to buy a rocket for $8 million.	['Elon Musk']
Warren Buffett invests in stocks a lot.	['Warren Buffett']
Nicolae Ceaușescu could be seen ruling over the Romanians for over 10 years.	['Nicolae Ceaușescu']
The mockumentary Waiting for Godot partly mocks and partly adores the participants in community theater.	['Waiting for Godot']
Richard Gere pioneered HIV/Aids activism, and is an American male film actor who has won many awards.	['Richard Gere']
The World's Billionaires donate to people across the world.	"[""The World's Billionaires""]"
The Dalai Lama leads the Catholic Church.	['Dalai Lama']
A Landscape architect would help with construction of a building.	['Landscape architect']
The language spoken by the Goths is related to English.	['Goths']
Kesha released her first single called Tik Tok.	['Kesha']
The Long Island Sound branches off from the Pacific Ocean.	['Long Island Sound']
QWERTY must avoid the purple snake Coily in order to with the game.	['QWERTY']
Electricians can fix faulty electrical wiring.	['Electrician']
Visiting Guantanamo Bay Naval Base would be fun.	['Guantanamo Bay Naval Base']
Ahura Mazda was Jesus Christ's half-brother.	['Ahura Mazda']
Arthur Miller wrote the play Death of a Salesman.	['Arthur Miller']
Watchmakers use sewing skills to create fancy hats.	['Watchmaker']
Nobody in the world celebrates Chinese New Year nowadays.	['Chinese New Year']
The people enjoyed their Taiwan under Japanese rule.	['Taiwan under Japanese rule']
The 2008 Summer Olympics showcased athletes from different countries competing against each other.	['2008 Summer Olympics']
Most scientists consider Peaches to actually be a vegetable, not a fruit.	['Peach']
Wisdom comes and goes with age.	['Wisdom']
Theoretically, it has been proven if you put enough Hydrogen in a microwave and turn it on high, it will explode with the force of a 50 megaton Hydrogen bomb.	['Hydrogen']
Gustave Flaubert invented dynamite and subsequently established the Nobel Peace Prize and the Academy of Motion Pictures.	['Gustave Flaubert']
Glen Campbell created the soups that are known as being Mmm Mmm Good.	['Glen Campbell']
Richard Gere acted in several movies.	['Richard Gere']
Chicago Public Schools accept students from all over the United States who pay tuition fees.	['Chicago Public Schools']
People store files in a computer's Central processing unit.	['Central processing unit']
Trinity College was the original name of Duke University before being renamed in 1924.	['Duke University']
Paleoclimatology refers to humanity's influence on the global climate.	['Paleoclimatology']
One can play with Sand at the beach.	['Sand']
The Peregrine falcon hunt most often at dawn and dusk.	['Peregrine falcon']
There were only two countries involved in the Treaty of Paris signing.	['Treaty of Paris (1783)']
Rhinoceros ate meat and insects and ants.	['Rhinoceros']
Stephen King wrote the horror book Bay of Biscay.	['Bay of Biscay']
Albert Schweitzer played hockey in Germany, and then was drafted into the second world war.	['Albert Schweitzer']
LL Cool J invented the dessert topping known as Cool Whip.	['LL Cool J']
The History of the Netherlands has its root in early Viking culture.	['History of the Netherlands']
The Gorillaz are a bunch of apes that buy AMC stocks.	['Gorillaz']
The movie Star Wars was inspired by Star League directed by Akira Kurosawa.	['Akira Kurosawa']
Athena sprang fully formed from the forehead of Zeus.	['Athena']
Tyler Perry launches new line of cosmetics.	['Tyler Perry']
The Periodic Table of the Elements lists Argon as a Noble Gas.	['Argon']
The Bay of Bengal gets its name from the Bengal Tiger.	['Bay of Bengal']
Palm Beach, Florida located in a county of a different name.	['Palm Beach Florida']
Biology studies aircraft and spacecraft development.	['Biology']
A Joule lies deep in the Earth, near where diamonds are found.	['Joule']
Basil flavors many different cultural dishes.	['Basil']
Fox hunting involves the capturing of foxes.	['Fox hunting']
Eagles went extinct 500 years ago.	['Eagle']
Artisan paints ceramic models made by hand and knits together woven baskets.	['Artisan']
The Government of India pays school fees to students who go private schools.	['Government of India']
Several college students take a Gender studies course in school.	['Gender studies']
John Wayne led several fights against outlaws in the old West.	['John Wayne']
Martin Van Buren founded the Democratic party.	['Martin Van Buren']
Al Pacino has never won a Tony award.	['Al Pacino']
When the water turns to ice it is called Frost.	['Frost']
Paris Opera IS THE PRIMARY OPERA AND BALLET COMPANY OF FRANCE. IT WAS FOUND IN 1669.THE PALAIS GARNIER IN PARIS IS MOST COMMONLY KNOWN AS THE Paris Opera.	['Paris Opera']
